101810,"Muscle-type nicotinic acetylcholine receptor agonist",AGONIST
2197692,"Muscle-type nicotinic acetylcholine receptor antagonist",ANTAGONIST
674580,"Muscle-type nicotinic acetylcholine receptor antagonist",ANTAGONIST
33576,"Ephrin receptor inhibitor",INHIBITOR
261343,"Alcohol dehydrogenase class I inhibitor",INHIBITOR
33986,"DNA inhibitor",INHIBITOR
33986,"DNA inhibitor",INHIBITOR
33986,"DNA inhibitor",INHIBITOR
33576,"Epidermal growth factor receptor inhibitor",INHIBITOR
674584,"Glutamate-gated chloride channel modulator",MODULATOR
674584,"Glutamate-gated chloride channel modulator",MODULATOR
284208,"Glycine receptor (alpha-1/beta) agonist",AGONIST
674684,"Glycine receptor (alpha-1/beta) positive modulator","POSITIVE MODULATOR"
238429,"Glycine receptor (alpha-1/beta) positive modulator","POSITIVE MODULATOR"
674645,"Glycine receptor (alpha-1/beta) positive modulator","POSITIVE MODULATOR"
85649,"Glycine receptor (alpha-1/beta) positive modulator","POSITIVE MODULATOR"
238127,"Glycine receptor (alpha-1/beta) positive modulator","POSITIVE MODULATOR"
454382,"Heavy metals chelating agent","CHELATING AGENT"
2197651,"Glycoproteins cross-linking agent","CROSS-LINKING AGENT"
674934,"Hydroxyapatite sequestering agent","SEQUESTERING AGENT"
8193,"Zinc chelating agent","CHELATING AGENT"
369179,"Copper chelating agent","CHELATING AGENT"
2197648,"Copper chelating agent","CHELATING AGENT"
8193,"Copper chelating agent","CHELATING AGENT"
564990,"Iron chelating agent","CHELATING AGENT"
230444,"Iron chelating agent","CHELATING AGENT"
8193,"Iron chelating agent","CHELATING AGENT"
1376013,"Janus Kinase (JAK) inhibitor",INHIBITOR
674903,"Monoamine transporter inhibitor",INHIBITOR
46385,"Monoamine transporter inhibitor",INHIBITOR
2197701,"Monoamine transporter inhibitor",INHIBITOR
547681,"Mitochondrial complex I (NADH dehydrogenase) inhibitor",INHIBITOR
27029,"3',5'-cyclic phosphodiesterase inhibitor",INHIBITOR
674826,"Phosphodiesterase 8 inhibitor",INHIBITOR
14125,"Prostaglandin E2 receptor agonist",AGONIST
495572,"Retinoic acid receptor agonist",AGONIST
2208,"Retinoic acid receptor agonist",AGONIST
119498,"Retinoid X receptor agonist",AGONIST
33216,"Retinoid receptor agonist",AGONIST
169652,"Retinoid receptor agonist",AGONIST
4193,"Retinoid receptor agonist",AGONIST
485738,"RNA inhibitor",INHIBITOR
2335036,"Nicotinic acetylcholine receptor agonist",AGONIST
529987,"Toll-like receptor 9 antagonist",ANTAGONIST
465356,"Sodium/potassium-transporting ATPase inhibitor",INHIBITOR
419508,"Sodium/potassium-transporting ATPase inhibitor",INHIBITOR
581814,"Sodium/potassium-transporting ATPase inhibitor",INHIBITOR
1926906,"Sodium/potassium-transporting ATPase inhibitor",INHIBITOR
284208,"GABA-A receptor; anion channel positive modulator","POSITIVE MODULATOR"
635,"GABA-A receptor; anion channel allosteric antagonist","ALLOSTERIC ANTAGONIST"
1369640,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
2431,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
674654,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
721,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
421334,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
16506,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
99389,"GABA-A receptor; anion channel agonist",AGONIST
111390,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
27648,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
27419,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
2524,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
2465,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
674684,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
49847,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
674753,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
674933,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
151300,"GABA-A receptor; anion channel positive modulator","POSITIVE MODULATOR"
1359038,"GABA-A receptor; anion channel positive modulator","POSITIVE MODULATOR"
16959,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
238429,"GABA-A receptor; anion channel positive modulator","POSITIVE MODULATOR"
19469,"GABA-A receptor; anion channel positive modulator","POSITIVE MODULATOR"
2408,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
38588,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
674741,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
674371,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
95969,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
65728,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
11819,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
674423,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
2327,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
95978,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
674854,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
674645,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
95909,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
675016,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
38569,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
29090,"GABA-A receptor; anion channel positive modulator","POSITIVE MODULATOR"
2197595,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
95970,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
85649,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
238127,"GABA-A receptor; anion channel positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
366279,"GABA-A receptor; anion channel positive modulator","POSITIVE MODULATOR"
674740,"GABA-A receptor; anion channel positive modulator","POSITIVE MODULATOR"
2197691,"GABA A receptor alpha-1/beta-1/gamma-2 positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
421332,"GABA A receptor alpha-1/beta-1/gamma-2 positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
361469,"SRC inhibitor",INHIBITOR
674920,"Steroid 5-alpha-reductase inhibitor",INHIBITOR
675712,"Topoisomerase IV inhibitor",INHIBITOR
674449,"Topoisomerase IV inhibitor",INHIBITOR
674686,"Topoisomerase IV inhibitor",INHIBITOR
246,"Topoisomerase IV inhibitor",INHIBITOR
65351,"Topoisomerase IV inhibitor",INHIBITOR
674730,"Topoisomerase IV inhibitor",INHIBITOR
57175,"Topoisomerase IV inhibitor",INHIBITOR
674507,"Vasopressin receptor agonist",AGONIST
674641,"Vasopressin receptor agonist",AGONIST
2095,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
806511,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
2265,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
1159,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
949710,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
675112,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
674861,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
1103972,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
2247,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
674272,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
153330,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
674302,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
2130,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
2484,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
32842,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
2131,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
674310,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
2525,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
204115,"Bacterial dihydropteroate synthase inhibitor",INHIBITOR
1216,"Bacterial dihydrofolate reductase inhibitor",INHIBITOR
1382807,"Bacterial dihydrofolate reductase inhibitor",INHIBITOR
675031,"Bacterial dihydrofolate reductase inhibitor",INHIBITOR
111491,"Bacterial beta-lactamase TEM inhibitor",INHIBITOR
373856,"Bacterial beta-lactamase TEM inhibitor",INHIBITOR
674895,"Bacterial beta-lactamase TEM inhibitor",INHIBITOR
2197586,"Isoleucyl-tRNA synthetase inhibitor",INHIBITOR
35271,"Isoleucyl-tRNA synthetase inhibitor",INHIBITOR
674375,"Radioactive metals chelating agent","CHELATING AGENT"
674649,"Radioactive metals chelating agent","CHELATING AGENT"
674896,"Radioactive metals chelating agent","CHELATING AGENT"
675388,"Uric acid oxidative enzyme","OXIDATIVE ENZYME"
1378015,"Glutamine sequestering agent","SEQUESTERING AGENT"
674994,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674942,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
466810,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674969,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
454576,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674806,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
1418075,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
24806,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674803,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
61680,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
478059,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
624296,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674308,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674922,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674916,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
675069,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674997,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674540,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674481,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
2832024,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674970,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674495,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674474,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
84624,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
1672484,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674433,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674623,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
1926822,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
485902,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
2832010,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674719,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
1673259,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
454578,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
143284,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
305519,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
675049,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
430642,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
604643,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674307,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
460466,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674317,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674956,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674709,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674913,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
61682,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
112665,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674967,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
506444,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674561,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
26386,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
1078476,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
2197386,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
226400,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
167260,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
674771,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
610112,"Bacterial penicillin-binding protein inhibitor",INHIBITOR
12465,"Bacterial penicillin-binding protein 2 inhibitor",INHIBITOR
674652,"Penicillin-binding protein inhibitor",INHIBITOR
992160,"Penicillin-binding protein inhibitor",INHIBITOR
2197438,"Penicillin-binding protein inhibitor",INHIBITOR
1369646,"Voltage-sensitive sodium channel alpha-subunit blocker",BLOCKER
421902,"Voltage-sensitive sodium channel blocker",BLOCKER
22641,"ATP-binding cassette sub-family A member 1 inhibitor",INHIBITOR
508828,"Transmembrane glycoprotein gp41 inhibitor",INHIBITOR
674419,"Acetylcholinesterase inhibitor",INHIBITOR
456266,"DNA topoisomerase I, mitochondrial inhibitor",INHIBITOR
675731,"Carbamoyl-phosphate synthase [ammonia], mitochondrial positive allosteric modulator","POSITIVE ALLOSTERIC MODULATOR"
431141,"Amidophosphoribosyltransferase inhibitor",INHIBITOR
674702,"Amidophosphoribosyltransferase inhibitor",INHIBITOR
674351,"Amidophosphoribosyltransferase inhibitor",INHIBITOR
126356,"Dihydropteroate synthase 1 inhibitor",INHIBITOR
674531,"Dihydropteroate synthase 1 inhibitor",INHIBITOR
99024,"Voltage-activated calcium channel beta 1 subunit blocker",BLOCKER
99024,"Voltage-activated calcium channel beta 2 subunit blocker",BLOCKER
27340,"Bacterial 70S ribosome inhibitor",INHIBITOR
2287105,"Bacterial 70S ribosome inhibitor",INHIBITOR
421157,"Bacterial 70S ribosome inhibitor",INHIBITOR
2197439,"Bacterial 70S ribosome inhibitor",INHIBITOR
1418074,"Bacterial 70S ribosome inhibitor",INHIBITOR
1673803,"Bacterial 70S ribosome inhibitor",INHIBITOR
674680,"Bacterial 70S ribosome inhibitor",INHIBITOR
674461,"Bacterial 70S ribosome inhibitor",INHIBITOR
699423,"Bacterial 70S ribosome inhibitor",INHIBITOR
1926909,"Bacterial 70S ribosome inhibitor",INHIBITOR
674888,"Bacterial 70S ribosome inhibitor",INHIBITOR
378124,"Bacterial 70S ribosome inhibitor",INHIBITOR
674539,"Bacterial 70S ribosome inhibitor",INHIBITOR
373970,"Bacterial 70S ribosome inhibitor",INHIBITOR
674425,"Bacterial 70S ribosome inhibitor",INHIBITOR
171587,"Bacterial 70S ribosome inhibitor",INHIBITOR
1674082,"Bacterial 70S ribosome inhibitor",INHIBITOR
455284,"Bacterial 70S ribosome inhibitor",INHIBITOR
674583,"Bacterial 70S ribosome inhibitor",INHIBITOR
674457,"Bacterial 70S ribosome inhibitor",INHIBITOR
373985,"Bacterial 70S ribosome inhibitor",INHIBITOR
2197700,"Bacterial 70S ribosome inhibitor",INHIBITOR
1418014,"Bacterial 70S ribosome inhibitor",INHIBITOR
675022,"Bacterial 70S ribosome inhibitor",INHIBITOR
430250,"Bacterial 70S ribosome inhibitor",INHIBITOR
674600,"Bacterial 70S ribosome inhibitor",INHIBITOR
1031364,"Bacterial 70S ribosome inhibitor",INHIBITOR
1445828,"Bacterial 70S ribosome inhibitor",INHIBITOR
674832,"Bacterial 70S ribosome inhibitor",INHIBITOR
1592405,"Bacterial 70S ribosome inhibitor",INHIBITOR
1449150,"Bacterial 70S ribosome inhibitor",INHIBITOR
420999,"Bacterial 70S ribosome inhibitor",INHIBITOR
12506,"Bacterial 70S ribosome inhibitor",INHIBITOR
2197442,"Bacterial 70S ribosome inhibitor",INHIBITOR
2197640,"Bacterial 70S ribosome inhibitor",INHIBITOR
674639,"Bacterial 70S ribosome inhibitor",INHIBITOR
570147,"Bacterial 70S ribosome inhibitor",INHIBITOR
12428,"Bacterial 70S ribosome inhibitor",INHIBITOR
675456,"Interleukin-2 receptor agonist",AGONIST
675587,"Interleukin-2 receptor inhibitor",INHIBITOR
675367,"Interleukin-2 receptor binding agent","BINDING AGENT"
675419,"Interleukin-2 receptor inhibitor",INHIBITOR
675588,"T cell surface glycoprotein CD3 inhibitor",INHIBITOR
675569,"Granulocyte-macrophage colony-stimulating factor receptor agonist",AGONIST
1381313,"Interferon alpha/beta receptor agonist",AGONIST
1380774,"Interferon alpha/beta receptor agonist",AGONIST
675368,"Interferon alpha/beta receptor agonist",AGONIST
675521,"Interferon alpha/beta receptor agonist",AGONIST
675549,"Interferon alpha/beta receptor agonist",AGONIST
675616,"Interferon alpha/beta receptor agonist",AGONIST
675558,"Interferon alpha/beta receptor agonist",AGONIST
675613,"Interferon alpha/beta receptor agonist",AGONIST
675394,"Interferon gamma receptor agonist",AGONIST
8873,"Ergosterol sequestering agent","SEQUESTERING AGENT"
2882612,"Ergosterol sequestering agent","SEQUESTERING AGENT"
674607,"Ergosterol sequestering agent","SEQUESTERING AGENT"
675024,"Lead chelating agent","CHELATING AGENT"
2197400,"Calcium chelating agent","CHELATING AGENT"
675516,"Cell membrane inhibitor",INHIBITOR
675500,"Cell membrane inhibitor",INHIBITOR
374037,"Cell membrane inhibitor",INHIBITOR
2335059,"Cell membrane inhibitor",INHIBITOR
1763651,"Cell outer membrane inhibitor",INHIBITOR
1449181,"Cell outer membrane inhibitor",INHIBITOR
2832006,"Cell outer membrane inhibitor",INHIBITOR
253862,"Cell membrane inhibitor",INHIBITOR
674598,"Cell membrane inhibitor",INHIBITOR
674509,"C55-isoprenyl pyrophosphate inhibitor",INHIBITOR
1369648,"C55-isoprenyl pyrophosphate inhibitor",INHIBITOR
1355854,"Cystine reducing agent","REDUCING AGENT"
705121,"Cystine reducing agent","REDUCING AGENT"
27912,"DNA inhibitor",INHIBITOR
98346,"DNA inhibitor",INHIBITOR
674820,"DNA inhibitor",INHIBITOR
675055,"DNA inhibitor",INHIBITOR
70239,"DNA inhibitor",INHIBITOR
151310,"DNA inhibitor",INHIBITOR
674547,"DNA inhibitor",INHIBITOR
674951,"DNA inhibitor",INHIBITOR
16592,"DNA inhibitor",INHIBITOR
496769,"70S ribosome inhibitor",INHIBITOR
496769,"70S ribosome inhibitor",INHIBITOR
675786,"Interleukin-12 inhibitor",INHIBITOR
675786,"Interleukin-23 inhibitor",INHIBITOR
699373,"Interleukin-6 receptor alpha subunit inhibitor",INHIBITOR
1377970,"ATP synthase inhibitor",INHIBITOR
675570,"DNA hydrolytic enzyme","HYDROLYTIC ENZYME"
675539,"DNA hydrolytic enzyme","HYDROLYTIC ENZYME"
675524,"DNA inhibitor",INHIBITOR
675685,"DNA inhibitor",INHIBITOR
442943,"DNA inhibitor",INHIBITOR
674747,"DNA inhibitor",INHIBITOR
674952,"DNA inhibitor",INHIBITOR
1064511,"DNA inhibitor",INHIBITOR
675063,"DNA inhibitor",INHIBITOR
674932,"DNA inhibitor",INHIBITOR
56644,"DNA inhibitor",INHIBITOR
10898,"DNA inhibitor",INHIBITOR
243124,"DNA inhibitor",INHIBITOR
699405,"DNA inhibitor",INHIBITOR
300022,"DNA inhibitor",INHIBITOR
418344,"DNA inhibitor",INHIBITOR
386327,"DNA inhibitor",INHIBITOR
65415,"DNA inhibitor",INHIBITOR
11002,"DNA inhibitor",INHIBITOR
1595395,"DNA inhibitor",INHIBITOR
28310,"DNA inhibitor",INHIBITOR
1063,"DNA inhibitor",INHIBITOR
453722,"DNA inhibitor",INHIBITOR
13590,"DNA inhibitor",INHIBITOR
53686,"DNA inhibitor",INHIBITOR
674814,"DNA inhibitor",INHIBITOR
467361,"DNA inhibitor",INHIBITOR
5772,"DNA inhibitor",INHIBITOR
119640,"DNA inhibitor",INHIBITOR
674361,"DNA inhibitor",INHIBITOR
402531,"DNA inhibitor",INHIBITOR
8633,"DNA inhibitor",INHIBITOR
418401,"DNA inhibitor",INHIBITOR
431141,"DNA inhibitor",INHIBITOR
674351,"DNA inhibitor",INHIBITOR
674426,"DNA inhibitor",INHIBITOR
446279,"DNA inhibitor",INHIBITOR
462435,"DNA inhibitor",INHIBITOR
581569,"DNA inhibitor",INHIBITOR
675080,"DNA inhibitor",INHIBITOR
598447,"DNA inhibitor",INHIBITOR
10840,"DNA inhibitor",INHIBITOR
51182,"DNA inhibitor",INHIBITOR
1339278,"DNA inhibitor",INHIBITOR
674702,"DNA inhibitor",INHIBITOR
840903,"DNA inhibitor",INHIBITOR
36864,"DNA inhibitor",INHIBITOR
368538,"DNA inhibitor",INHIBITOR
674927,"DNA inhibitor",INHIBITOR
624185,"DNA inhibitor",INHIBITOR
598447,"RNA inhibitor",INHIBITOR
10840,"RNA inhibitor",INHIBITOR
51182,"RNA inhibitor",INHIBITOR
418401,"RNA inhibitor",INHIBITOR
368538,"RNA inhibitor",INHIBITOR
1339278,"RNA inhibitor",INHIBITOR
675712,"Bacterial DNA gyrase inhibitor",INHIBITOR
674449,"Bacterial DNA gyrase inhibitor",INHIBITOR
146,"Bacterial DNA gyrase inhibitor",INHIBITOR
214701,"Bacterial DNA gyrase inhibitor",INHIBITOR
241,"Bacterial DNA gyrase inhibitor",INHIBITOR
210388,"Bacterial DNA gyrase inhibitor",INHIBITOR
674730,"Bacterial DNA gyrase inhibitor",INHIBITOR
246,"Bacterial DNA gyrase inhibitor",INHIBITOR
147,"Bacterial DNA gyrase inhibitor",INHIBITOR
674686,"Bacterial DNA gyrase inhibitor",INHIBITOR
65351,"Bacterial DNA gyrase inhibitor",INHIBITOR
557467,"Bacterial DNA gyrase inhibitor",INHIBITOR
2832775,"DNA gyrase inhibitor",INHIBITOR
674344,"DNA gyrase inhibitor",INHIBITOR
1712,"DNA gyrase inhibitor",INHIBITOR
674572,"DNA gyrase inhibitor",INHIBITOR
57175,"DNA gyrase inhibitor",INHIBITOR
543306,"Sphingosine 1-phosphate receptor agonist",AGONIST
581569,"DNA polymerase (alpha/delta/epsilon) inhibitor",INHIBITOR
51182,"DNA polymerase (alpha/delta/epsilon) inhibitor",INHIBITOR
624161,"DNA polymerase (alpha/delta/epsilon) inhibitor",INHIBITOR
480382,"DNA polymerase (alpha/delta/epsilon) inhibitor",INHIBITOR
674333,"Voltage-gated calcium channel blocker",BLOCKER
136161,"Voltage-gated calcium channel modulator",MODULATOR
88316,"Voltage-gated calcium channel modulator",MODULATOR
1051353,"Voltage-gated calcium channel modulator",MODULATOR
2832013,"DNA polymerase/reverse transcriptase inhibitor",INHIBITOR
83515,"DNA polymerase/reverse transcriptase inhibitor",INHIBITOR
366271,"DNA polymerase/reverse transcriptase inhibitor",INHIBITOR
33986,"DNA polymerase/reverse transcriptase inhibitor",INHIBITOR
1381154,"Globotriosylceramide hydrolytic enzyme","HYDROLYTIC ENZYME"
255347,"DNA inhibitor",INHIBITOR
47675,"DNA inhibitor",INHIBITOR
169321,"DNA inhibitor",INHIBITOR
378218,"DNA inhibitor",INHIBITOR
63445,"DNA inhibitor",INHIBITOR
378218,"DNA inhibitor",INHIBITOR
222633,"DNA inhibitor",INHIBITOR
314132,"DNA inhibitor",INHIBITOR
314132,"Kinetoplast DNA inhibitor",INHIBITOR
674399,"ATP inhibitor",INHIBITOR
674993,"ATP inhibitor",INHIBITOR
1672744,"DNA gyrase inhibitor",INHIBITOR
674684,"Potassium channel subfamily K member 10 opener",OPENER
674645,"Potassium channel subfamily K member 10 opener",OPENER
85649,"Potassium channel subfamily K member 10 opener",OPENER
238127,"Potassium channel subfamily K member 10 opener",OPENER
238429,"Potassium channel subfamily K member 10 opener",OPENER
674684,"Potassium channel subfamily K member 18 opener",OPENER
674645,"Potassium channel subfamily K member 18 opener",OPENER
85649,"Potassium channel subfamily K member 18 opener",OPENER
238127,"Potassium channel subfamily K member 18 opener",OPENER
238429,"Potassium channel subfamily K member 18 opener",OPENER
675468,"Sodium channel alpha subunit blocker",BLOCKER
1229711,"Sodium channel alpha subunit blocker",BLOCKER
83000,"Sodium channel alpha subunit blocker",BLOCKER
674605,"Sodium channel alpha subunit blocker",BLOCKER
89357,"Sodium channel alpha subunit blocker",BLOCKER
674557,"Sodium channel alpha subunit blocker",BLOCKER
38898,"Sodium channel alpha subunit blocker",BLOCKER
674666,"Sodium channel alpha subunit blocker",BLOCKER
674973,"Sodium channel alpha subunit blocker",BLOCKER
674388,"Sodium channel alpha subunit blocker",BLOCKER
65728,"Sodium channel alpha subunit blocker",BLOCKER
150452,"Sodium channel alpha subunit blocker",BLOCKER
674971,"Sodium channel alpha subunit blocker",BLOCKER
675680,"Sodium channel alpha subunit blocker",BLOCKER
674429,"Sodium channel alpha subunit blocker",BLOCKER
2039153,"Sodium channel alpha subunit blocker",BLOCKER
208749,"Sodium channel alpha subunit blocker",BLOCKER
458912,"Sodium channel alpha subunit blocker",BLOCKER
366279,"Sodium channel alpha subunit blocker",BLOCKER
674394,"Sodium channel alpha subunit blocker",BLOCKER
674792,"Sodium channel alpha subunit blocker",BLOCKER
66016,"Sodium channel alpha subunit blocker",BLOCKER
15086,"Sodium channel alpha subunit blocker",BLOCKER
674770,"Sodium channel alpha subunit blocker",BLOCKER
32027,"Sodium channel alpha subunit blocker",BLOCKER
88739,"Sodium channel alpha subunit blocker",BLOCKER
674391,"Sodium channel alpha subunit blocker",BLOCKER
674285,"Sodium channel alpha subunit blocker",BLOCKER
674548,"Sodium channel alpha subunit blocker",BLOCKER
674974,"Sodium channel alpha subunit blocker",BLOCKER
674346,"Sodium channel alpha subunit blocker",BLOCKER
21845,"Sodium channel alpha subunit blocker",BLOCKER
675014,"Sodium channel alpha subunit blocker",BLOCKER
674415,"Sodium channel alpha subunit blocker",BLOCKER
595277,"Sodium channel alpha subunit blocker",BLOCKER
675705,"Sodium channel alpha subunit blocker",BLOCKER
139014,"Sodium channel alpha subunit blocker",BLOCKER
921,"Sodium channel alpha subunit blocker",BLOCKER
674537,"Sodium channel alpha subunit blocker",BLOCKER
83044,"Sodium channel alpha subunit blocker",BLOCKER
674292,"Sodium channel alpha subunit blocker",BLOCKER
38727,"Sodium channel alpha subunit blocker",BLOCKER
6723,"Sodium channel alpha subunit blocker",BLOCKER
674360,"Sodium channel alpha subunit blocker",BLOCKER
674724,"Sodium channel alpha subunit blocker",BLOCKER
39857,"Sodium channel alpha subunit blocker",BLOCKER
674274,"Adrenergic receptor antagonist",ANTAGONIST
674784,"Adrenergic receptor agonist",AGONIST
705952,"Adrenergic receptor agonist",AGONIST
28976,"Adrenergic receptor agonist",AGONIST
1674090,"Adrenergic receptor agonist",AGONIST
858397,"Adrenergic receptor agonist",AGONIST
674656,"Adrenergic receptor agonist",AGONIST
59519,"D2-like dopamine receptor antagonist",ANTAGONIST
674454,"D2-like dopamine receptor agonist",AGONIST
